__atable_index,file_path,task_name,task_apply_time,task_label,param_dict,family_label,compressed_size_bytes,compression_ratio,lossless_reconstruction,compression_time_seconds,decompression_time_seconds,repetitions,compressed_file_sha256,compression_memory_kb,decompression_memory_kb,bpppc,compression_ratio_dr,compression_efficiency_1byte_entropy,compression_efficiency_2byte_entropy,row_created,row_updated
"('data/D1/1_1_0800_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D1/1_1_0800_s32be-1x2463x2527.raw,LPAQ8__N=9,4.216000000223374e-06,LPAQ8 N9,{'N': 9},No family,21107,1179.5140948500498,True,22.63,22.79,1,a55cae2bcec214b93a7c73992cd647f9ec8c7731083a52bbcde0758b806293ec,36992,36992,0.027129815692510332,73.71963092812811,61.80522894549667,30.939807713752796,2025-01-19T20:02:08.947677,2025-01-19T20:02:08.948728
"('data/D1/1_1_0800_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D1/1_1_0800_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,5.847999999974984e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,42208,589.8408832448824,True,0.366351172,0.092227325,1,158c9c1cb15889ff2d7cf1ee1a074f42acdc8b2a7c6e5408fdadf587cbed6e49,-1,-1,0.05425191930399754,36.86505520280515,30.90700737662524,15.472102952382967,2025-01-19T20:01:25.658421,2025-01-19T20:01:25.659463
"('data/D1/1_1_0800_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D1/1_1_0800_s32be-1x2463x2527.raw,Lz4__compression_level=9,4.514999999982727e-06,LZ4 level 9,{'compression_level': 9},No family,104174,238.98481386910362,True,0.31,0.02,1,254fa8099caa3c50ad2b9e6792b216f86becb57700574a0b46c6e99036c0dc4f,6272,6016,0.13389972141713988,14.936550866818976,12.522538899846394,6.2688052816843,2025-01-19T20:01:26.069095,2025-01-19T20:01:26.070107
"('data/D1/1_1_0800_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D1/1_1_0800_s32be-1x2463x2527.raw,RLECodec__packbits=True,5.512999999846002e-06,RLE packbits,{'packbits': True},No family,404271,61.58246324866241,True,0.2,0.19,1,dba89a93b9c2b1467efc0514582265a8e2a6722fad01719605d1c6fcb6dcfdc9,1280,1280,0.5196284512165085,3.8489039530414004,3.22685269869122,1.6153682094787414,2025-01-19T20:01:26.492169,2025-01-19T20:01:26.493537
"('data/D1/1_1_0800_s32be-1x2463x2527.raw', 'Zfp')",data/D1/1_1_0800_s32be-1x2463x2527.raw,Zfp,4.553999999989955e-06,ZFP,{},No family,1776272,14.015873695019682,True,0.18,0.13999999999999999,1,d5feaa3a0055abe873f036cb67a12b7cc0e2f5e1ed45f8c52f18f68c0da575cb,28032,28032,2.2831255971841906,0.8759921059387301,0.7344162196739003,0.36765006790299026,2025-01-19T20:01:26.469305,2025-01-19T20:01:26.470336
"('data/D1/1_1_0800_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D1/1_1_0800_s32be-1x2463x2527.raw,Zstandard__compression_level=22,1.2897999999927912e-05,Zstandard 22,{'compression_level': 22},No family,12643,1969.153207308392,True,1.24,0.03,1,267a41fc8f2b81685d7884d9e487f2919e4fcdee1c6da0b862d6a370b0c68a31,420352,26368,0.01625064006255783,123.0720754567745,103.1814416952146,51.65281352639249,2025-01-19T20:01:27.945605,2025-01-19T20:01:27.946627
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D10/10_1_0001_s32be-1x2463x2527.raw,ArithmeticCodec,7.289000000021417e-06,Arithmetic Coder,{},No family,6972995,3.570345884372497,True,14.459999999999999,31.65,1,c21f8ab1eb90c16915697a7940c46d3446f7f8ecf1288cc6d6d12afe684d46af,3968,4096,8.962717068972193,2.0083195599595296,0.9998525419780926,0.7852163853190954,2025-01-19T20:02:12.866284,2025-01-19T20:02:12.867366
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'BWT')",data/D10/10_1_0001_s32be-1x2463x2527.raw,BWT,1.0397000000050838e-05,BWT,{},No family,24920320,0.9990242500898865,True,146.67,0.19,1,8aa79463f28ee47670b27df0b7893b1a04463e16e768646ab3a7bc30d78f51c1,1536,1536,32.03125449369304,0.5619511406755612,0.27977035511384,0.21971266535695072,2025-01-19T20:03:56.301001,2025-01-19T20:03:56.302047
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D10/10_1_0001_s32be-1x2463x2527.raw,BZIP2__compression_level=9,1.2517000001821543e-05,BZIP2 level 9,{'compression_level': 9},No family,2901388,8.58072205440982,True,2.397155652,0.901242684,1,94ce881f53bf04e2ed69e4a7963d38c5e213f5729d0146a77e4dfb50dd1f2af1,-1,-1,3.7292898892529096,4.826656155605524,2.402976360262926,1.8871346847605788,2025-01-19T20:01:36.766280,2025-01-19T20:01:36.767527
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'FSE')",data/D10/10_1_0001_s32be-1x2463x2527.raw,FSE,4.033999999819571e-06,FSE,{},No family,5822837,4.275579756053621,True,0.17,0.09999999999999999,1,d79b27bc7c2525b9615f4e9bd7f8a73aaaa18c333a6e6daf6d84c85d5e1b4a99,1920,1664,7.484365121406632,2.405013612780162,1.1973487796327682,0.9403165379261219,2025-01-19T20:01:34.850328,2025-01-19T20:01:34.851341
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D10/10_1_0001_s32be-1x2463x2527.raw,FSEHuffman,4.027000000128567e-06,Huffman (block adaptive),{},No family,6382584,3.900615174042363,True,0.11,0.08,1,356927f10bb8269058009c9ca015efd0801f6ad50c3f0ac2fbda4ef3b9f7ef4e,1920,1792,8.203834157481658,2.1940960353988292,1.0923423453495527,0.8578516050471292,2025-01-19T20:01:35.151836,2025-01-19T20:01:35.152844
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D10/10_1_0001_s32be-1x2463x2527.raw,HuffmanCodec,3.684000000170329e-06,Huffman,{},No family,7339880,3.3918816111435066,True,5.88,7.409999999999999,1,40a30faa4534124897eedac758981071ae4880b6dbddf478af05456068ec0817,4224,4224,9.434291543333622,1.9079334062682223,0.9498747630684057,0.7459672268140796,2025-01-19T20:01:48.568386,2025-01-19T20:01:48.569394
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D10/10_1_0001_s32be-1x2463x2527.raw,LPAQ8__N=9,4.535999998722673e-06,LPAQ8 N9,{'N': 9},No family,2620376,9.500928111080242,True,26.55,28.5,1,f753252567e475aa459ea1ceaa4aaad6da4e11dc3c8ac45890fc2efed93672fc,588160,588160,3.368092003841259,5.344272062482636,2.6606741841440043,2.0895130808510407,2025-01-19T20:02:31.990293,2025-01-19T20:02:31.991291
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D10/10_1_0001_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,4.420999999865671e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4308547,5.77828302673732,True,30.844818485,0.13423612,1,4721b14a0c02ee15d10d85bfdb406dcc55da4d99f9f35991e29b21866b3bc73e,-1,-1,5.53797725932242,3.2502842025397425,1.6181712247656876,1.2708019498796523,2025-01-19T20:02:19.615325,2025-01-19T20:02:19.616400
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D10/10_1_0001_s32be-1x2463x2527.raw,Lz4__compression_level=9,4.687000000114239e-06,LZ4 level 9,{'compression_level': 9},No family,5722873,4.350263233169773,True,10.77,0.05,1,779f71d1eba8d8b1c9f24b3f6a2ee6c0ddf4d7dbe93f650b0f540085682236b1,7296,7040,7.3558767101740505,2.4470230686579977,1.2182634099953868,0.9567414703677901,2025-01-19T20:02:16.741415,2025-01-19T20:02:16.742445
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D10/10_1_0001_s32be-1x2463x2527.raw,RLECodec__packbits=True,3.5480000000198686e-06,RLE packbits,{'packbits': True},No family,22016397,1.1307937443170197,True,0.5700000000000001,0.31,1,6dc74c055efcc8ffda45f756c93276d90268e5c4cd86095fa7e3769b818a36b3,1280,1280,28.298706250207864,0.6360714811783236,0.3166715596539493,0.2486923690896438,2025-01-19T20:02:10.059366,2025-01-19T20:02:10.060423
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'Zfp')",data/D10/10_1_0001_s32be-1x2463x2527.raw,Zfp,3.87699999970792e-06,ZFP,{},No family,5782128,4.305681921949843,True,0.4,0.4,1,4053841d4600f3c24c11061c7d4b72e9ea019f814a648c013a3e44d514b9b6ff,31872,32000,7.432039937011578,2.4219460810967863,1.2057786987680885,0.9469368247724931,2025-01-19T20:02:10.981437,2025-01-19T20:02:10.982412
"('data/D10/10_1_0001_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D10/10_1_0001_s32be-1x2463x2527.raw,Zstandard__compression_level=22,3.205999999700282e-06,Zstandard 22,{'compression_level': 22},No family,3513198,7.0864221145520405,True,25.85,0.09,1,2e2c1ed12ef5e05dbe6139e523f80527a7a6e58130b4661a8b49c665a7296253,420480,26496,4.515677937712414,3.986112439435523,1.9845072142106792,1.5584973943250924,2025-01-19T20:02:37.130805,2025-01-19T20:02:37.131861
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D10/10_1_0200_s32be-1x2463x2527.raw,ArithmeticCodec,3.4719999999488493e-06,Arithmetic Coder,{},No family,6989924,3.561698811031422,True,13.68,31.25,1,ac1716ce7176bc8c891f9732fff4fc01bfd493b5b5f5d9c34a29453e5ac2e9a9,3968,3968,8.984476705578935,2.1147586690499067,0.9998529730354377,0.785556313553679,2025-01-19T20:02:58.663661,2025-01-19T20:02:58.664669
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'BWT')",data/D10/10_1_0200_s32be-1x2463x2527.raw,BWT,1.427799999964563e-05,BWT,{},No family,24920320,0.9990242500898865,True,148.69,0.18,1,6268f9b620e59213a90f7d2cdebe5c30657101b916ea00772c8ff60716e69a4b,1536,1536,32.03125449369304,0.5931706484908701,0.2804497009946806,0.22034142938214224,2025-01-19T20:04:47.635114,2025-01-19T20:04:47.636141
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D10/10_1_0200_s32be-1x2463x2527.raw,BZIP2__compression_level=9,1.2744999999370066e-05,BZIP2 level 9,{'compression_level': 9},No family,2907494,8.562701763099081,True,2.401536897,1.086501511,1,0137eec777447743edebc31262d85bb05fc16c10ba34d348098bef641f835bc0,-1,-1,3.737138217040775,5.08410417184008,2.4037526105614524,1.8885607087960927,2025-01-19T20:02:23.159488,2025-01-19T20:02:23.160870
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'FSE')",data/D10/10_1_0200_s32be-1x2463x2527.raw,FSE,5.100999999285705e-06,FSE,{},No family,5838079,4.264417113917095,True,0.18000000000000002,0.09999999999999999,1,9dfd50faef8c8dccb78c031f038615cc92e62de0acf21b15b6a7b2fce02cfeb4,1792,1792,7.50395637789904,2.5319976613882753,1.1971225967808519,0.9405454995488048,2025-01-19T20:02:23.554730,2025-01-19T20:02:23.555787
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D10/10_1_0200_s32be-1x2463x2527.raw,FSEHuffman,3.4350000035487938e-06,Huffman (block adaptive),{},No family,6396751,3.891976411149973,True,0.11,0.06999999999999999,1,bfaf5ca1174d149b8a0ae4debf50e6715838b5dd3794c4aa4814055ea9c31e52,1920,1792,8.22204366612409,2.310860994120296,1.0925696955676027,0.8584012304778452,2025-01-19T20:02:23.862124,2025-01-19T20:02:23.863204
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D10/10_1_0200_s32be-1x2463x2527.raw,HuffmanCodec,3.579999997782579e-06,Huffman,{},No family,7355591,3.3846368021277966,True,5.55,6.989999999999999,1,05456656bb0e2f6f9130662faf717c4e889fda0feeeea7a957b107b0f6e77a26,4352,4224,9.45448562749267,2.009628101263379,0.9501474854558606,0.7465041122406597,2025-01-19T20:02:36.600446,2025-01-19T20:02:36.601845
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D10/10_1_0200_s32be-1x2463x2527.raw,LPAQ8__N=9,3.0969999968988304e-06,LPAQ8 N9,{'N': 9},No family,2626127,9.480121867678143,True,27.16,27.5,1,6c3fdfc45427ae531ff9c093da1b98ca536bd6fe686f9e45e0dbfd3c70521caa,581504,582016,3.3754840335019227,5.628822358933898,2.661294100662976,2.090903802238196,2025-01-19T20:03:27.623617,2025-01-19T20:03:27.624655
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D10/10_1_0200_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,3.2570000030318624e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4321174,5.761398175588393,True,32.224519902,0.14705017,1,c68539c9c8ff02103638f707aca9b3ff471fa2760079f297df14f8c63debb7e6,-1,-1,5.554207333835582,3.4208301667556085,1.617360535051761,1.2707146089142412,2025-01-19T20:03:09.045421,2025-01-19T20:03:09.046444
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D10/10_1_0200_s32be-1x2463x2527.raw,Lz4__compression_level=9,4.559999999820263e-06,LZ4 level 9,{'compression_level': 9},No family,5733196,4.342430295423355,True,11.11,0.04,1,134a0bd8727fcd3f6da74746a7055437090f64860cd47a4692a23dac6c1534ac,7040,7040,7.369145345574334,2.5783179879076172,1.2190227392699917,0.9577518245426089,2025-01-19T20:02:49.071043,2025-01-19T20:02:49.072059
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D10/10_1_0200_s32be-1x2463x2527.raw,RLECodec__packbits=True,3.1220000007436965e-06,RLE packbits,{'packbits': True},No family,22040202,1.129572405915336,True,0.59,0.3,1,393aa0118ffa2749b1fb6a848e6f074c5506cbd53aaaae29a655e473d0ea6233,1280,1280,28.329303931667106,0.6706836160122307,0.31709765149574215,0.24913469166300684,2025-01-19T20:02:50.204048,2025-01-19T20:02:50.205086
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'Zfp')",data/D10/10_1_0200_s32be-1x2463x2527.raw,Zfp,4.88500000001002e-06,ZFP,{},No family,5788640,4.3008381934271265,True,0.4,0.4,1,16f3bce4daad599fb0ef1a6110b7a1f19ab138fbe8db4d5ecfea3fdb22eaee27,32000,32000,7.440410115615341,2.5536226773473563,1.2073468539573646,0.9485784103797069,2025-01-19T20:02:50.093810,2025-01-19T20:02:50.094825
"('data/D10/10_1_0200_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D10/10_1_0200_s32be-1x2463x2527.raw,Zstandard__compression_level=22,5.232999999993382e-06,Zstandard 22,{'compression_level': 22},No family,3528056,7.05657846700846,True,25.98,0.1,1,ef4ab0d01ffa260332ebb6909ccedf9cc535e2b4cd8343ae6ae2eb01ceca8fb4,420480,26368,4.5347756210193415,4.189843464786273,1.9809482311765343,1.5563752189478814,2025-01-19T20:03:16.627463,2025-01-19T20:03:16.628497
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D10/10_1_0400_s32be-1x2463x2527.raw,ArithmeticCodec,3.7019999998832986e-06,Arithmetic Coder,{},No family,6607133,3.7680494701711016,True,14.28,32.2,1,0312c83ded3c4ecc24376a41f10699e7736c72bbb50b882a7ecc9dedc7c0c4de,3968,3968,8.492457504425207,2.2372793729140916,0.9998445213416853,0.7775074691782092,2025-01-19T20:03:36.969457,2025-01-19T20:03:36.970463
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'BWT')",data/D10/10_1_0400_s32be-1x2463x2527.raw,BWT,3.2769999998016885e-06,BWT,{},No family,24920320,0.9990242500898865,True,146.37,0.18000000000000002,1,bbfaf83925a56fe0fe5637a6a1f86b4ac6af20d04b5b0b74915f027b008f680a,1536,1280,32.03125449369304,0.5931706484908701,0.2650891213205069,0.20614082232306122,2025-01-19T20:05:25.839713,2025-01-19T20:05:25.841060
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D10/10_1_0400_s32be-1x2463x2527.raw,BZIP2__compression_level=9,3.3879999961072826e-06,BZIP2 level 9,{'compression_level': 9},No family,2747552,9.061158442133216,True,2.517923626,1.086092008,1,3eeeff6c5e0e7f0e575bd6d07c5d892de7cca7c8fee6bd3808f41e4cde307264,-1,-1,3.5315572732073788,5.380062825016597,2.4043605841948956,1.8696990111029124,2025-01-19T20:03:12.705993,2025-01-19T20:03:12.707025
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'FSE')",data/D10/10_1_0400_s32be-1x2463x2527.raw,FSE,3.488999993805919e-06,FSE,{},No family,5452940,4.565611211566605,True,0.19,0.1,1,12a4b8517d691eec83712b0953d96126beae77da8e6b87ed875b0173513a4ca3,1792,1664,7.008919182371597,2.7108316568676716,1.2114759619262,0.9420780821637189,2025-01-19T20:03:13.147943,2025-01-19T20:03:13.149284
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D10/10_1_0400_s32be-1x2463x2527.raw,FSEHuffman,3.2250000003841706e-06,Huffman (block adaptive),{},No family,6051280,4.114171547176795,True,0.11,0.08,1,0489c3b35235289fd8beaee8f4ad1d733a5b3a1099583459d36540243bc7d069,1920,1792,7.777993608934189,2.4427893561362226,1.0916873342211655,0.8489270464023858,2025-01-19T20:03:13.454105,2025-01-19T20:03:13.455180
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D10/10_1_0400_s32be-1x2463x2527.raw,HuffmanCodec,3.443000011316144e-06,Huffman,{},No family,7008874,3.552068991395765,True,5.909999999999999,6.85,1,4fc1de73499419cd00826055a42bc3cc95322c2161e29e69e323f573a3d16c30,4352,4352,9.008834028143633,2.1090409636412355,0.9425345257777289,0.7329415905256436,2025-01-19T20:03:26.342672,2025-01-19T20:03:26.343760
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D10/10_1_0400_s32be-1x2463x2527.raw,LPAQ8__N=9,4.779000000065814e-06,LPAQ8 N9,{'N': 9},No family,2466955,10.09179494559082,True,27.26,28.31,1,6c852f58f6256e785833437a2d683f36782ed1ebcc7fa12380f61105b701ddf6,530304,530432,3.170892806733161,5.992003248944549,2.677837954817114,2.082362774089446,2025-01-19T20:04:12.440301,2025-01-19T20:04:12.441309
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D10/10_1_0400_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,3.3459999997376144e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4017792,6.196439238268183,True,32.120263365,0.137708355,1,09941b6677f69a6b0f600d3fc9a46739408872d3ba4625635fdd4757b423c375,-1,-1,5.164256239676054,3.6791357977217336,1.6442129736496698,1.2785866608709036,2025-01-19T20:03:58.665980,2025-01-19T20:03:58.667242
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D10/10_1_0400_s32be-1x2463x2527.raw,Lz4__compression_level=9,5.469000001312452e-06,LZ4 level 9,{'compression_level': 9},No family,5490027,4.534768954688201,True,10.629999999999999,0.04,1,fe9669d4f05982c1c7215c54a66aeaa3579705b4dbf8ff0d6ff4915e6ca62e15,7296,7040,7.056588840522359,2.692519066846119,1.2032920296796088,0.9357140242395583,2025-01-19T20:03:38.418819,2025-01-19T20:03:38.420129
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D10/10_1_0400_s32be-1x2463x2527.raw,RLECodec__packbits=True,3.3550000004822778e-06,RLE packbits,{'packbits': True},No family,21428538,1.1618153324319187,True,0.6,0.31,1,2449f684f0e9328bd02303dc4fd426ab405afe07eaeb6d70d263abab30ba9727,1280,1280,27.54310354384583,0.6898278536314517,0.3082854150771207,0.2397314859909635,2025-01-19T20:03:38.095566,2025-01-19T20:03:38.096547
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'Zfp')",data/D10/10_1_0400_s32be-1x2463x2527.raw,Zfp,3.157000000086896e-06,ZFP,{},No family,5641064,4.413352516475615,True,0.39,0.39999999999999997,1,36dc02cebb1d2654fded2050848495fb9ea8ae7350a3b1e70eb9328cbab5c7b0,31744,31872,7.250723770770603,2.6204280566573965,1.1710744164267333,0.9106606940381866,2025-01-19T20:03:39.003948,2025-01-19T20:03:39.005234
"('data/D10/10_1_0400_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D10/10_1_0400_s32be-1x2463x2527.raw,Zstandard__compression_level=22,3.189999993935544e-06,Zstandard 22,{'compression_level': 22},No family,3281109,7.58767965343425,True,27.2,0.1,1,40f83603dd0b4b6d868c31b274ae810782ea5f8f7b2c1b284e35b7d24a044d87,420608,26496,4.217363075616473,4.505184794226587,2.0133758835277504,1.5656582141446167,2025-01-19T20:04:05.925772,2025-01-19T20:04:05.926791
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D10/10_1_0600_s32be-1x2463x2527.raw,ArithmeticCodec,2.8379999994498917e-06,Arithmetic Coder,{},No family,6728398,3.7001384281964294,True,14.22,30.23,1,70e447527ad79d14b302b5db167b366568a0400d66ff9e08729ec78d11f99d17,3968,3968,8.648325088636714,2.19695719174163,0.9998473249815824,0.7800235456635549,2025-01-19T20:04:23.646835,2025-01-19T20:04:23.647820
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'BWT')",data/D10/10_1_0600_s32be-1x2463x2527.raw,BWT,3.8539999998032926e-06,BWT,{},No family,24920320,0.9990242500898865,True,147.42,0.19,1,3f2cdd775cfc468f9a59fcb5bcfe57ebd324c5233250eb600d79778a8fce2218,1536,1536,32.03125449369304,0.5931706484908701,0.2699552309806386,0.21060359034697673,2025-01-19T20:06:24.425402,2025-01-19T20:06:24.426378
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'BZIP2__compression_level=9')",data/D10/10_1_0600_s32be-1x2463x2527.raw,BZIP2__compression_level=9,3.2740000079911624e-06,BZIP2 level 9,{'compression_level': 9},No family,2795965,8.904261677095386,True,2.44866112,1.003073299,1,0bfd9c850f959b39c2bb8b2fc40d143cba1f2cc7ede1dc0b2d60301c4998037d,-1,-1,3.593784769636123,5.2869053707753855,2.406099769386036,1.8771010597756308,2025-01-19T20:04:02.175122,2025-01-19T20:04:02.176125
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'FSE')",data/D10/10_1_0600_s32be-1x2463x2527.raw,FSE,3.211999995755832e-06,FSE,{},No family,5573939,4.466500978930699,True,0.17,0.11,1,dc37d7012890b1ade7769ac661dad9029231733422c678202446bfdfd47b502a,1792,1792,7.164444864324412,2.6519849562401023,1.2069329681776977,0.9415798889430924,2025-01-19T20:04:02.603475,2025-01-19T20:04:02.604495
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'FSEHuffman')",data/D10/10_1_0600_s32be-1x2463x2527.raw,FSEHuffman,3.8929999988113195e-06,Huffman (block adaptive),{},No family,6158796,4.042349186431894,True,0.11,0.06999999999999999,1,24af5b1e9f2a662e7f9bf291565deecce368ce67dec54b07264cdd5bcc4b99ac,1920,1792,7.916188959481208,2.4001448294439367,1.092319138628951,0.8521647517786872,2025-01-19T20:04:02.906116,2025-01-19T20:04:02.907395
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'HuffmanCodec')",data/D10/10_1_0600_s32be-1x2463x2527.raw,HuffmanCodec,3.008000007298506e-06,Huffman,{},No family,7120285,3.496489817472194,True,5.81,6.909999999999999,1,200d6bb1c4a82ba9bc75c68f98cc259294686e629a527244015134a6a9b38e8c,4224,4224,9.152035804621496,2.076040829124115,0.944817622006904,0.73709252713839,2025-01-19T20:04:15.789553,2025-01-19T20:04:15.790621
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'LPAQ8__N=9')",data/D10/10_1_0600_s32be-1x2463x2527.raw,LPAQ8__N=9,3.436999996608847e-06,LPAQ8 N9,{'N': 9},No family,2515186,9.898275515210406,True,26.720000000000002,27.15,1,6b1103c3ba9f10d635d68618e69dd4e98dd637e9498479637602ada64069bed9,541440,541440,3.2328863700375368,5.877101087156179,2.6747010923690846,2.086648408744153,2025-01-19T20:05:00.010103,2025-01-19T20:05:00.011305
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'LZ77Huffman__compression_level=9')",data/D10/10_1_0600_s32be-1x2463x2527.raw,LZ77Huffman__compression_level=9,3.95499999994442e-06,LZ77 Huffman level 9,{'compression_level': 9},No family,4111001,6.055946957930684,True,30.836934957,0.141665516,1,7432bf5d4753b01616a120e4151954b8310c1aa16479843265eafc8a6ea74571,-1,-1,5.284062133023436,3.5957185062713437,1.6364313075359087,1.276649863280396,2025-01-19T20:04:43.486056,2025-01-19T20:04:43.487074
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'Lz4__compression_level=9')",data/D10/10_1_0600_s32be-1x2463x2527.raw,Lz4__compression_level=9,4.809999992971825e-06,LZ4 level 9,{'compression_level': 9},No family,5565896,4.472955297763379,True,10.55,0.04,1,ae04009740a02d4ad6b8b1dc5b14552a2ae32988f9ca8010dae4270c44654b68,7040,7040,7.154106819712915,2.655817208047006,1.2086770470938424,0.9429405192974449,2025-01-19T20:04:26.508339,2025-01-19T20:04:26.509421
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'RLECodec__packbits=True')",data/D10/10_1_0600_s32be-1x2463x2527.raw,RLECodec__packbits=True,3.368999999864286e-06,RLE packbits,{'packbits': True},No family,21641648,1.150374684959297,True,0.5,0.27,1,e269bc2ad8ecc2606f28b273e83183757561f587ff2d3ec80cbc41eb2a671e81,1280,1280,27.817023808318798,0.6830349691945826,0.31085297855835325,0.2425096676831437,2025-01-19T20:04:24.629834,2025-01-19T20:04:24.630810
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'Zfp')",data/D10/10_1_0600_s32be-1x2463x2527.raw,Zfp,3.0440000005071965e-06,ZFP,{},No family,5684536,4.379601782801622,True,0.4,0.39,1,ccf06b7ad8082400439a4bf404db0fd62982ebdc9b401bf401a14db585a1788b,31872,31872,7.306600368476804,2.6003885585384627,1.183451163245589,0.9232607313236422,2025-01-19T20:04:25.545750,2025-01-19T20:04:25.546976
"('data/D10/10_1_0600_s32be-1x2463x2527.raw', 'Zstandard__compression_level=22')",data/D10/10_1_0600_s32be-1x2463x2527.raw,Zstandard__compression_level=22,3.4749999997529812e-06,Zstandard 22,{'compression_level': 22},No family,3357084,7.415960994720418,True,25.970000000000002,0.09,1,f8e27840655e2ad1168326425ab55a07df052d8f9fc90c168a6e71dd1ab57a16,420608,26368,4.31501730157177,4.403226840615249,2.003932800523141,1.5633534533528417,2025-01-19T20:04:51.940152,2025-01-19T20:04:51.941182
"('data/D10/10_1_0800_s32be-1x2463x2527.raw', 'ArithmeticCodec')",data/D10/10_1_0800_s32be-1x2463x2527.raw,ArithmeticCodec,4.493999995247577e-06,Arithmetic Coder,{},No family,1305528,19.06968215158924,True,9.879999999999999,26.43,1,e36934a765f051700a14cec645040acac310a246ecec0f1f2247b4665ab265a3,3968,3968,1.678056285659337,1.1918551344743276,0.9992126539095151,0.5001997480682225,2025-01-19T20:05:03.047452,2025-01-19T20:05:03.048676
